task_id,work_id,start_time,end_time,music,finished,interruptions,noise,meetings,breaks,progress
8029.0,1097355843.0,1541317697766.0,1541317698185.0,0.0,0.0,1.0,0.3588555027895274,0.0,11.0,0.7381541800464708
8030.0,1537787990.0,1541317698988.0,1541317699565.0,1.0,0.0,1.0,0.35738406836270675,1.0,3.0,0.808218049417221
8031.0,85745381.0,1541317697965.0,1541317698602.0,0.0,0.0,3.0,0.0,0.0,9.0,0.850118538415827
8032.0,1638097793.0,1541317698924.0,1541317698951.0,0.0,0.0,4.0,0.12375747240868981,2.0,10.0,0.857605438492657
8033.0,3612243474.0,1541317698389.0,1541317698054.0,1.0,0.0,10.0,0.23251452669004208,0.0,5.0,0.705485344526198
8034.0,1297451387.0,1541317698695.0,1541317698156.0,0.0,0.0,2.0,0.0,2.0,2.0,0.6332424545088329
8035.0,1698355664.0,1541317699703.0,1541317699894.0,0.0,0.0,5.0,0.0,3.0,12.0,0.87920045643487
8036.0,3830400707.0,1541317698928.0,1541317699816.0,1.0,0.0,2.0,0.0,3.0,4.0,0.8053185763076597
8037.0,1128065463.0,1541317698071.0,1541317698653.0,1.0,0.0,4.0,0.6721860189319755,0.0,7.0,0.5978015435607553
8038.0,3254414572.0,1541317699095.0,1541317699804.0,1.0,0.0,2.0,0.0,5.0,3.0,0.3245532837313929
8039.0,793770420.0,1541317699486.0,1541317700268.0,0.0,0.0,4.0,0.0,0.0,9.0,0.6999952434384086
8040.0,1110963380.0,1541317698693.0,1541317699789.0,1.0,0.0,5.0,0.0,1.0,3.0,0.591277497949562
8041.0,412281861.0,1541317698986.0,1541317699266.0,0.0,0.0,5.0,0.0,6.0,2.0,0.7885702635272289
8042.0,933784035.0,1541317698935.0,1541317698707.0,0.0,0.0,2.0,0.0,2.0,2.0,0.5364742240814144
8043.0,1249331183.0,1541317698715.0,1541317698897.0,0.0,0.0,4.0,0.6537012745409672,2.0,9.0,0.8766682806790405
8044.0,2425113099.0,1541317699003.0,1541317700146.0,0.0,0.0,2.0,0.5262390012345575,5.0,7.0,0.5817364636018073
8045.0,2696933254.0,1541317698843.0,1541317698213.0,0.0,0.0,5.0,0.0,0.0,0.0,0.734797586525498
8046.0,2131879064.0,1541317699940.0,1541317699795.0,0.0,0.0,2.0,0.0,0.0,8.0,0.6260839434481802
8047.0,1455246298.0,1541317698584.0,1541317698341.0,1.0,0.0,4.0,0.8104988033860094,1.0,3.0,0.6519675183106509
8048.0,995319770.0,1541317699113.0,1541317700281.0,0.0,0.0,7.0,0.055154257699980454,1.0,14.0,0.40281701219694577
8049.0,1256392982.0,1541317699416.0,1541317700076.0,0.0,0.0,2.0,0.0,1.0,14.0,0.5909989475954677
8050.0,1166843975.0,1541317699055.0,1541317699024.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7642719507142884
8051.0,2589028213.0,1541317698826.0,1541317699544.0,1.0,0.0,1.0,0.10054440054920016,1.0,5.0,0.8577328707844066
8052.0,3668721651.0,1541317698770.0,1541317699247.0,0.0,0.0,2.0,0.8254166096680274,1.0,8.0,0.8657647031125918
8053.0,4174724858.0,1541317699240.0,1541317699409.0,0.0,0.0,0.0,0.14391402151364846,1.0,8.0,0.5790703916125945
8054.0,308430798.0,1541317698923.0,1541317699215.0,0.0,0.0,0.0,0.32254737305445463,2.0,8.0,0.839750393000435
8055.0,3337909694.0,1541317699055.0,1541317699195.0,0.0,0.0,4.0,0.0,1.0,2.0,0.8577445946361818
8056.0,186927436.0,1541317698902.0,1541317699544.0,0.0,0.0,8.0,0.20163675803982978,2.0,0.0,0.47571113212864335
8057.0,2414109880.0,1541317699252.0,1541317700134.0,0.0,0.0,0.0,0.68770820621254,4.0,7.0,0.5514026282718058
8058.0,2850571600.0,1541317699173.0,1541317699061.0,1.0,0.0,1.0,0.0,1.0,5.0,0.6857489523211149
8059.0,3731816158.0,1541317699685.0,1541317700336.0,0.0,0.0,4.0,0.7526938155483991,6.0,2.0,0.8217044214327947
8060.0,3079651115.0,1541317698633.0,1541317699480.0,1.0,0.0,4.0,0.0,2.0,1.0,0.8017108705295671
8061.0,3278285569.0,1541317698664.0,1541317699719.0,0.0,0.0,4.0,0.8801325980437141,1.0,16.0,1.0
8062.0,978811067.0,1541317698776.0,1541317699689.0,0.0,0.0,1.0,0.0,3.0,1.0,0.8640287632507916
8063.0,3665893397.0,1541317698141.0,1541317698927.0,0.0,0.0,4.0,0.7207597732844625,4.0,5.0,0.3725229151324031
8064.0,2917108344.0,1541317699326.0,1541317699883.0,0.0,0.0,3.0,1.0,0.0,6.0,1.0
8065.0,3297734237.0,1541317699128.0,1541317699504.0,0.0,0.0,3.0,0.2477909060929777,2.0,16.0,0.5390114612358019
8066.0,174932642.0,1541317698643.0,1541317699318.0,0.0,0.0,2.0,0.3224954131031109,2.0,1.0,0.874286124813183
8067.0,532767977.0,1541317699223.0,1541317699942.0,0.0,0.0,6.0,0.13297804856089498,4.0,1.0,0.7734838634469974
8068.0,3224642936.0,1541317699795.0,1541317700200.0,0.0,0.0,5.0,0.8297627967202316,4.0,4.0,0.8240967202835272
8069.0,1119478589.0,1541317698424.0,1541317698430.0,1.0,0.0,2.0,0.2535873602991685,0.0,15.0,0.8347778281729729
8070.0,3273372425.0,1541317698396.0,1541317699110.0,0.0,0.0,2.0,0.29842455274938745,3.0,8.0,1.0
8071.0,4284177676.0,1541317698567.0,1541317699248.0,0.0,0.0,0.0,0.4295787353492313,4.0,9.0,0.6262523166846643
8072.0,2550925934.0,1541317699582.0,1541317700286.0,0.0,0.0,1.0,0.0,6.0,4.0,0.6757372234308242
8073.0,909384351.0,1541317698922.0,1541317699003.0,1.0,0.0,0.0,0.47460306065553504,0.0,4.0,0.6285091430224392
8074.0,1250301741.0,1541317698876.0,1541317699216.0,1.0,0.0,3.0,0.005834731763204551,3.0,9.0,0.8655122012353429
8075.0,3637559519.0,1541317698982.0,1541317699423.0,0.0,0.0,3.0,0.11133803783182161,0.0,8.0,0.7431593986558352
8076.0,1054505375.0,1541317698999.0,1541317699932.0,0.0,0.0,10.0,0.18635929422381037,5.0,11.0,0.4764500210833349
8077.0,1901434881.0,1541317699201.0,1541317699484.0,0.0,0.0,5.0,0.4460382111013317,2.0,3.0,0.5984939062873178
8078.0,257356400.0,1541317698030.0,1541317698798.0,0.0,0.0,3.0,0.0,4.0,5.0,1.0
8079.0,735524691.0,1541317699420.0,1541317700136.0,0.0,0.0,1.0,0.6797233274982728,5.0,11.0,0.635542913028528
8080.0,289515551.0,1541317698766.0,1541317699418.0,0.0,0.0,2.0,0.6324112972820449,1.0,4.0,0.4448486979961196
8081.0,90521888.0,1541317699465.0,1541317700324.0,0.0,0.0,3.0,0.4933191922704925,1.0,16.0,0.6172622714404681
8082.0,3613633161.0,1541317698592.0,1541317698761.0,0.0,0.0,2.0,0.1567463618196422,8.0,11.0,0.7896825940577119
8083.0,2749775300.0,1541317699025.0,1541317698882.0,0.0,0.0,4.0,0.736489163688353,1.0,1.0,0.5166177709641591
8084.0,1879440340.0,1541317698732.0,1541317699288.0,0.0,0.0,1.0,0.9060709234165454,0.0,8.0,0.5879949593028947
8085.0,1357316908.0,1541317698276.0,1541317698822.0,0.0,0.0,4.0,0.2976852056896614,1.0,5.0,0.5749941014078396
8086.0,2154126429.0,1541317699099.0,1541317699590.0,1.0,0.0,6.0,0.0,0.0,4.0,0.3733440038719552
8087.0,603324504.0,1541317698299.0,1541317698713.0,0.0,0.0,2.0,0.0,2.0,9.0,0.8892550825682323
8088.0,27618117.0,1541317698593.0,1541317699418.0,1.0,0.0,0.0,0.0,0.0,8.0,0.893725998545484
8089.0,1533235908.0,1541317698737.0,1541317699318.0,0.0,0.0,3.0,0.0,0.0,9.0,0.5912082448929628
8090.0,3448570726.0,1541317698873.0,1541317699127.0,0.0,0.0,1.0,0.0,0.0,7.0,0.8247332451494016
8091.0,3942135445.0,1541317698454.0,1541317698494.0,0.0,0.0,4.0,0.30371222209356746,2.0,6.0,0.764394370706974
8092.0,4185841228.0,1541317699188.0,1541317699893.0,0.0,0.0,4.0,0.0,1.0,1.0,0.7833820330111444
8093.0,3967507840.0,1541317698622.0,1541317698744.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5860863872989649
8094.0,1101610378.0,1541317699356.0,1541317700288.0,0.0,0.0,2.0,0.16786727184131378,2.0,7.0,0.5091944867022073
8095.0,2552785604.0,1541317698939.0,1541317699757.0,0.0,0.0,1.0,0.004562731846208465,2.0,5.0,0.485071463975977
8096.0,3401946964.0,1541317698577.0,1541317698409.0,0.0,0.0,4.0,0.0,0.0,4.0,0.7315623466382285
8097.0,3220698556.0,1541317698654.0,1541317698998.0,0.0,0.0,3.0,0.15686448174764123,2.0,10.0,0.5304846102317945
8098.0,214105006.0,1541317698489.0,1541317698593.0,0.0,0.0,0.0,0.3858874575358868,2.0,4.0,0.6563715737546725
8099.0,3981542930.0,1541317698481.0,1541317699243.0,0.0,0.0,2.0,0.0,0.0,9.0,0.4488664101935371
8100.0,2105580935.0,1541317698822.0,1541317699154.0,0.0,0.0,0.0,0.6123043763438892,1.0,11.0,0.40724466330517456
8101.0,1992314736.0,1541317698572.0,1541317698878.0,0.0,0.0,0.0,0.7107923236132961,3.0,10.0,0.6176786959478403
8102.0,1808492910.0,1541317699142.0,1541317699457.0,0.0,0.0,4.0,0.5549126793306876,1.0,2.0,0.9396225739796837
8103.0,1402483076.0,1541317698787.0,1541317699186.0,0.0,0.0,4.0,0.0,0.0,6.0,0.8260281686305309
8104.0,30148563.0,1541317698065.0,1541317698152.0,0.0,0.0,2.0,0.6491479104881808,0.0,3.0,0.6125162148774091
8105.0,2275488488.0,1541317698685.0,1541317699292.0,1.0,0.0,0.0,1.0,1.0,0.0,0.41443275517213785
8106.0,3815427684.0,1541317698980.0,1541317699730.0,0.0,0.0,3.0,0.0,3.0,6.0,0.8563299191433467
8107.0,2918622728.0,1541317698794.0,1541317699784.0,0.0,0.0,1.0,0.0,1.0,13.0,0.6575493521136831
8108.0,970778810.0,1541317699080.0,1541317699846.0,0.0,0.0,7.0,0.0,0.0,5.0,0.9033992408804473
8109.0,1086733608.0,1541317698811.0,1541317699247.0,0.0,0.0,1.0,0.0,4.0,0.0,0.693041537518643
8110.0,2071012978.0,1541317698518.0,1541317698259.0,1.0,0.0,7.0,0.0,9.0,5.0,0.7485623205379031
8111.0,2477926926.0,1541317698120.0,1541317698840.0,0.0,0.0,3.0,0.34677294048651963,0.0,8.0,0.3828999819282529
8112.0,2651483299.0,1541317698319.0,1541317699394.0,0.0,0.0,0.0,0.6224125256002971,2.0,1.0,0.3657259764243833
8113.0,3320650081.0,1541317699264.0,1541317699993.0,0.0,0.0,2.0,0.0,2.0,3.0,0.7500733486677404
8114.0,2689426851.0,1541317698642.0,1541317699330.0,0.0,0.0,2.0,0.0,1.0,2.0,0.733204609465102
8115.0,3298755129.0,1541317698694.0,1541317699760.0,0.0,0.0,5.0,0.3037790467467929,0.0,17.0,0.7526060870765747
8116.0,2205151700.0,1541317699143.0,1541317699382.0,0.0,0.0,0.0,0.48711958699332514,8.0,7.0,0.4598517766555973
8117.0,3996698014.0,1541317698954.0,1541317699546.0,0.0,0.0,4.0,0.7521655962006397,4.0,13.0,0.9726741984823117
8118.0,2707447376.0,1541317699348.0,1541317699863.0,0.0,0.0,3.0,0.23238030644780625,0.0,1.0,0.8286888134852315
8119.0,913833974.0,1541317699240.0,1541317699792.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0
8120.0,3183648650.0,1541317699300.0,1541317699758.0,0.0,0.0,0.0,0.37507219953082505,2.0,12.0,0.8788779444957306
8121.0,3529022639.0,1541317699542.0,1541317700631.0,1.0,0.0,3.0,0.0,0.0,0.0,0.7917901582292673
8122.0,1042587619.0,1541317698493.0,1541317699404.0,0.0,0.0,3.0,0.0,1.0,8.0,0.8168252677174475
8123.0,4068946528.0,1541317698986.0,1541317699794.0,1.0,0.0,2.0,0.0,5.0,4.0,0.6380906539528736
8124.0,983521826.0,1541317698549.0,1541317699376.0,1.0,0.0,2.0,0.22133506007792642,8.0,6.0,0.7113198175166968
8125.0,1420611946.0,1541317698878.0,1541317699215.0,1.0,0.0,2.0,0.0,2.0,3.0,0.7577044969254894
8126.0,1412328053.0,1541317698240.0,1541317698080.0,1.0,0.0,2.0,0.0,0.0,15.0,0.9362009793394541
8127.0,528384284.0,1541317698622.0,1541317699059.0,0.0,0.0,2.0,0.0,6.0,5.0,0.8756678811339361
8128.0,2694126855.0,1541317698825.0,1541317699480.0,0.0,0.0,5.0,0.0850016855793601,2.0,4.0,0.45021260506090865
8129.0,57569499.0,1541317699421.0,1541317699900.0,0.0,0.0,6.0,0.0,1.0,0.0,0.6386545917940228
8130.0,428531346.0,1541317699002.0,1541317699203.0,0.0,0.0,8.0,0.1913062965939534,1.0,6.0,0.7582975117315411
8131.0,1247444335.0,1541317698682.0,1541317699005.0,0.0,0.0,0.0,0.0,3.0,9.0,0.5346189134480626
8132.0,2113876771.0,1541317698762.0,1541317699117.0,0.0,0.0,7.0,0.6776005903350963,5.0,3.0,0.6496075058049473
8133.0,3446847889.0,1541317698520.0,1541317699631.0,0.0,0.0,1.0,0.0,4.0,5.0,0.9225116258627533
8134.0,2700832365.0,1541317698553.0,1541317699792.0,0.0,0.0,5.0,0.0,0.0,14.0,0.46818595008731423
8135.0,4202146127.0,1541317698488.0,1541317699096.0,0.0,0.0,4.0,0.0,6.0,11.0,0.40735284667234806
8136.0,3572271086.0,1541317698207.0,1541317698929.0,0.0,0.0,2.0,0.0,2.0,11.0,0.9085269583365707
8137.0,1582647557.0,1541317698269.0,1541317698082.0,1.0,0.0,3.0,0.0,3.0,4.0,0.5311519975956084
8138.0,4110584596.0,1541317699396.0,1541317699188.0,1.0,0.0,4.0,0.03221995014053754,0.0,4.0,1.0
8139.0,2574720406.0,1541317698576.0,1541317698964.0,1.0,0.0,4.0,0.40088377434592193,4.0,1.0,0.46937782879001944
8140.0,3711604864.0,1541317698750.0,1541317699297.0,0.0,0.0,1.0,0.0,3.0,2.0,0.5789466500544093
8141.0,1342648575.0,1541317699289.0,1541317699209.0,0.0,0.0,0.0,0.0,2.0,3.0,0.41526119507511194
8142.0,3693825455.0,1541317699220.0,1541317698672.0,1.0,0.0,5.0,0.4271397464061405,4.0,8.0,0.907681633984278
8143.0,3131777435.0,1541317699224.0,1541317699355.0,0.0,0.0,3.0,0.0,1.0,6.0,0.6793033260327247
8144.0,843914818.0,1541317699760.0,1541317700803.0,1.0,0.0,2.0,0.0,3.0,5.0,0.42395195496808114
8145.0,828133422.0,1541317698677.0,1541317698387.0,0.0,0.0,0.0,0.13415424596553027,4.0,0.0,0.47313871812759645
8146.0,4254231601.0,1541317698706.0,1541317698856.0,0.0,0.0,4.0,0.0,2.0,8.0,0.790940186996386
8147.0,4116830532.0,1541317698781.0,1541317699313.0,1.0,0.0,6.0,0.0,2.0,0.0,0.40826636793408083
8148.0,3077254457.0,1541317698890.0,1541317699154.0,0.0,0.0,3.0,0.0,1.0,8.0,0.6952469161539335
8149.0,197115383.0,1541317698536.0,1541317699403.0,0.0,0.0,6.0,1.0,5.0,9.0,0.6118601844398142
8150.0,3484925396.0,1541317698880.0,1541317699798.0,1.0,0.0,1.0,0.0,3.0,1.0,0.49574895866060076
8151.0,495800337.0,1541317698933.0,1541317699123.0,1.0,0.0,3.0,0.20617010028006078,0.0,9.0,0.8455775388905429
8152.0,2800504961.0,1541317698190.0,1541317699040.0,0.0,0.0,4.0,0.39152656316425005,0.0,11.0,0.23107725209666513
8153.0,2827532095.0,1541317699126.0,1541317699871.0,1.0,0.0,0.0,0.07419073268672316,2.0,7.0,0.9673970382393563
8154.0,1785379959.0,1541317698873.0,1541317700033.0,1.0,0.0,4.0,0.3072151980709732,1.0,1.0,0.9910045035773911
8155.0,3388070294.0,1541317698875.0,1541317699498.0,0.0,0.0,0.0,0.7106028498990489,7.0,6.0,0.8330788855807777
8156.0,1958632454.0,1541317699004.0,1541317699305.0,0.0,0.0,6.0,0.6478490471691996,0.0,3.0,0.724978851464186
8157.0,964405809.0,1541317698929.0,1541317699503.0,0.0,0.0,2.0,0.31236220829668554,0.0,5.0,0.6915837205994894
8158.0,771899464.0,1541317698758.0,1541317699402.0,0.0,0.0,0.0,0.7872256704892171,3.0,3.0,0.7822626002385838
8159.0,175532388.0,1541317698031.0,1541317698782.0,0.0,0.0,2.0,0.0,2.0,1.0,0.6677073579061922
8160.0,3991856316.0,1541317698819.0,1541317700003.0,0.0,0.0,3.0,0.0,2.0,2.0,0.792910214223638
8161.0,4092761833.0,1541317699464.0,1541317699970.0,0.0,0.0,0.0,0.3918741642968767,7.0,14.0,0.3171997831893094
8162.0,1150924489.0,1541317699139.0,1541317700353.0,1.0,0.0,0.0,0.0,0.0,6.0,0.7491065442840017
8163.0,2000379373.0,1541317699291.0,1541317698960.0,0.0,0.0,0.0,0.4766897445584478,1.0,3.0,0.8071008855489049
8164.0,4068266465.0,1541317699309.0,1541317700161.0,0.0,0.0,2.0,0.0,4.0,1.0,0.8348861121068661
8165.0,4188242787.0,1541317699229.0,1541317699643.0,1.0,0.0,3.0,0.13389664984097457,4.0,5.0,0.5741219007941957
8166.0,464956338.0,1541317699524.0,1541317700521.0,0.0,0.0,2.0,0.008054927784629393,4.0,7.0,0.39849884190098434
8167.0,1376445291.0,1541317699019.0,1541317699145.0,1.0,0.0,3.0,0.0,3.0,2.0,0.7270197511596741
8168.0,3356255782.0,1541317699105.0,1541317699523.0,0.0,0.0,4.0,0.015104957372402583,0.0,1.0,0.8404227622764076
8169.0,945367003.0,1541317699590.0,1541317700291.0,0.0,0.0,7.0,0.21794012695629178,0.0,4.0,0.9062961158601517
8170.0,1560650835.0,1541317698561.0,1541317698683.0,0.0,0.0,1.0,0.32185116998394075,2.0,3.0,0.6666796240038894
8171.0,1748786536.0,1541317699170.0,1541317699156.0,1.0,0.0,0.0,0.0,0.0,12.0,0.46894697092891846
8172.0,300397413.0,1541317698585.0,1541317699966.0,1.0,0.0,11.0,0.0,2.0,15.0,0.7909093868813734
8173.0,198209728.0,1541317698376.0,1541317699140.0,0.0,0.0,0.0,0.8076596269207238,3.0,2.0,0.672650955998682
8174.0,2843276376.0,1541317699030.0,1541317700340.0,0.0,0.0,1.0,0.0,6.0,2.0,0.7687554004487434
8175.0,3333319723.0,1541317699373.0,1541317699259.0,0.0,0.0,2.0,0.2403848913764335,0.0,8.0,0.24765014803554997
8176.0,320832773.0,1541317699052.0,1541317699960.0,0.0,0.0,1.0,0.3448906635921616,0.0,1.0,0.7199225235778903
8177.0,2417149239.0,1541317699457.0,1541317699988.0,0.0,0.0,6.0,0.12550408843128158,3.0,16.0,0.40215617372536744
8178.0,4097590739.0,1541317698751.0,1541317699216.0,0.0,0.0,4.0,0.0,2.0,7.0,0.5455485817228948
8179.0,459920876.0,1541317698720.0,1541317699813.0,0.0,0.0,0.0,0.5204423014865321,4.0,9.0,1.0
8180.0,1921364375.0,1541317698638.0,1541317698367.0,0.0,0.0,1.0,0.6507649173448683,2.0,5.0,0.5795993828334565
8181.0,3148473862.0,1541317699395.0,1541317700662.0,0.0,0.0,2.0,0.670062855841748,4.0,6.0,1.0
8182.0,2572280076.0,1541317698905.0,1541317699834.0,0.0,0.0,2.0,0.8047018443478305,3.0,3.0,0.65832716564813
8183.0,1240193557.0,1541317699117.0,1541317699599.0,0.0,0.0,4.0,0.5565204395854689,0.0,2.0,0.3632704759884228
8184.0,1635370670.0,1541317698696.0,1541317698420.0,0.0,0.0,0.0,0.03712505244266742,1.0,10.0,0.3620317018664846
8185.0,562061005.0,1541317699177.0,1541317699216.0,1.0,0.0,4.0,0.0,1.0,4.0,0.5076198287651705
8186.0,1897590811.0,1541317699590.0,1541317699369.0,0.0,0.0,2.0,0.0,3.0,6.0,0.8719334073909006
8187.0,804367865.0,1541317699141.0,1541317699631.0,0.0,0.0,1.0,0.18750232235436295,7.0,7.0,0.7036862876172384
8188.0,2934391834.0,1541317698814.0,1541317699909.0,1.0,0.0,0.0,0.24341744509890756,6.0,15.0,0.20465683731432271
8189.0,659927813.0,1541317699411.0,1541317699277.0,0.0,0.0,7.0,0.8342376783239785,6.0,0.0,0.43524851207164045
8190.0,1249170500.0,1541317698707.0,1541317699494.0,0.0,0.0,4.0,0.0,4.0,1.0,0.770404045617323
8191.0,2407217233.0,1541317699009.0,1541317699556.0,0.0,0.0,3.0,0.0,4.0,10.0,0.5946434055255918
8192.0,425580890.0,1541317699045.0,1541317699919.0,1.0,0.0,0.0,0.6382594456039699,0.0,1.0,0.8763687935400308
8193.0,1518253273.0,1541317699550.0,1541317700528.0,0.0,0.0,1.0,0.3885653537549767,0.0,9.0,0.3511691143444974
8194.0,1840013849.0,1541317698988.0,1541317699655.0,0.0,0.0,3.0,0.9108736683444731,5.0,0.0,0.5491389347837242
8195.0,4075390340.0,1541317699482.0,1541317699287.0,0.0,0.0,7.0,0.4032005706569469,4.0,5.0,1.0
8196.0,3119050033.0,1541317699953.0,1541317700793.0,1.0,0.0,7.0,0.0,3.0,8.0,0.47995174242709904
8197.0,439375116.0,1541317698579.0,1541317699179.0,0.0,0.0,1.0,0.0,1.0,4.0,0.3952523534228438
8198.0,506712365.0,1541317699759.0,1541317700122.0,1.0,0.0,3.0,1.0,4.0,3.0,0.7331354681051646
8199.0,1223891719.0,1541317698923.0,1541317698914.0,1.0,0.0,6.0,0.4771584547257417,0.0,11.0,0.4003376170680842
8200.0,1130524802.0,1541317699169.0,1541317700211.0,0.0,0.0,3.0,0.5317034955508002,1.0,1.0,0.7079631680952331
8201.0,4188740441.0,1541317699068.0,1541317699500.0,0.0,0.0,0.0,0.018136977881886396,0.0,10.0,0.7470675954625997
8202.0,942439397.0,1541317699175.0,1541317699279.0,0.0,0.0,2.0,0.2589431479715127,0.0,1.0,0.26544743299934687
8203.0,3797169871.0,1541317699686.0,1541317700322.0,0.0,0.0,6.0,0.38364580219514144,2.0,9.0,0.7906246112336661
8204.0,4091663689.0,1541317698492.0,1541317698768.0,0.0,0.0,2.0,0.30907399230160837,4.0,6.0,0.8710997118512688
8205.0,639077257.0,1541317699218.0,1541317700250.0,0.0,0.0,3.0,0.6842838413322236,7.0,15.0,0.6773733045656363
8206.0,3092761973.0,1541317698439.0,1541317698951.0,0.0,0.0,4.0,0.9251438032030849,8.0,0.0,0.7358144678076906
8207.0,751072644.0,1541317699350.0,1541317700356.0,0.0,0.0,6.0,0.4122258210590959,5.0,6.0,0.6516949713511482
8208.0,4294832488.0,1541317698329.0,1541317698744.0,0.0,0.0,1.0,0.8197204050204182,1.0,3.0,0.8945009080035148
8209.0,481395664.0,1541317699499.0,1541317699731.0,0.0,0.0,2.0,0.33654469899268935,2.0,0.0,0.8436948463574963
8210.0,124272385.0,1541317698462.0,1541317698875.0,0.0,0.0,3.0,0.1722453042873353,1.0,3.0,0.7210170007751616
8211.0,3166678142.0,1541317699194.0,1541317699264.0,0.0,0.0,0.0,0.27383157590438123,2.0,3.0,0.9554123583327165
8212.0,323328996.0,1541317698869.0,1541317699812.0,0.0,0.0,0.0,0.0,2.0,12.0,0.5530460406948615
8213.0,3613578775.0,1541317699120.0,1541317700689.0,0.0,0.0,7.0,0.0,5.0,7.0,0.7728452814860918
8214.0,313231010.0,1541317699088.0,1541317700214.0,0.0,0.0,4.0,0.4500728943777814,0.0,4.0,0.8606013897661625
8215.0,331033714.0,1541317699188.0,1541317699087.0,1.0,0.0,6.0,0.0,2.0,2.0,1.0
8216.0,2949866829.0,1541317698680.0,1541317699086.0,1.0,0.0,4.0,0.9975452348115804,0.0,2.0,0.5662951358604372
8217.0,3029567266.0,1541317698317.0,1541317698635.0,1.0,0.0,1.0,0.0,4.0,12.0,0.8825647217063807
8218.0,4182813084.0,1541317698567.0,1541317698693.0,0.0,0.0,4.0,0.8352701912127728,3.0,4.0,0.5817530385532751
8219.0,3372732866.0,1541317698699.0,1541317698805.0,0.0,0.0,3.0,0.8785105247026529,1.0,5.0,1.0
8220.0,2097210993.0,1541317699578.0,1541317699912.0,1.0,0.0,7.0,0.0,3.0,9.0,0.8975767460659588
8221.0,3243450341.0,1541317698564.0,1541317699010.0,0.0,0.0,7.0,0.0,3.0,7.0,0.598579600113692
8222.0,1679874776.0,1541317698405.0,1541317699247.0,0.0,0.0,6.0,0.45960571872439127,1.0,9.0,0.740260104062429
8223.0,3428868778.0,1541317699187.0,1541317699999.0,1.0,0.0,0.0,0.18233542512370104,2.0,3.0,0.7412727542654021
8224.0,2285278850.0,1541317699021.0,1541317699519.0,0.0,0.0,2.0,0.0,0.0,6.0,0.487873153645226
8225.0,38732241.0,1541317698021.0,1541317698743.0,0.0,0.0,7.0,0.0,3.0,11.0,0.5849565448379359
8226.0,2383189956.0,1541317699532.0,1541317700069.0,0.0,0.0,0.0,0.4674297201113371,3.0,6.0,0.7800452227092959
8227.0,1218447194.0,1541317699018.0,1541317699993.0,1.0,0.0,4.0,0.11040876526680372,4.0,7.0,0.8898701318653157
8228.0,2103502443.0,1541317698461.0,1541317698534.0,0.0,0.0,2.0,0.44579215075717527,6.0,2.0,0.7174814350913896
8229.0,3226831000.0,1541317698647.0,1541317699059.0,1.0,0.0,1.0,0.15537481378975643,2.0,12.0,0.7044252902069003
8230.0,138532393.0,1541317698890.0,1541317699341.0,0.0,0.0,6.0,0.0,0.0,2.0,0.9624677058276909
8231.0,3276131023.0,1541317699205.0,1541317699340.0,0.0,0.0,0.0,1.0,4.0,4.0,0.8381990036801351
8232.0,2912972941.0,1541317698783.0,1541317699542.0,0.0,0.0,6.0,0.0,5.0,11.0,1.0
8233.0,870546234.0,1541317699427.0,1541317700298.0,0.0,0.0,0.0,0.4027831716572886,2.0,0.0,0.5661240393071829
8234.0,3816499842.0,1541317699479.0,1541317700263.0,0.0,0.0,0.0,0.0,5.0,4.0,0.798371046270853
8235.0,3514963862.0,1541317698286.0,1541317699071.0,0.0,0.0,6.0,0.023692313141975327,0.0,6.0,0.973678898535707
8236.0,853079995.0,1541317698851.0,1541317699013.0,0.0,0.0,0.0,0.09934217339897694,2.0,3.0,0.5981312858635591
8237.0,572502524.0,1541317698669.0,1541317699849.0,1.0,0.0,2.0,0.0,3.0,8.0,0.7193797005987482
8238.0,1450843019.0,1541317698896.0,1541317699040.0,0.0,0.0,4.0,0.0,1.0,15.0,0.46868299495204546
8239.0,3474981284.0,1541317698645.0,1541317699104.0,0.0,0.0,2.0,0.0,5.0,3.0,0.45782846997961457
8240.0,2372644100.0,1541317698892.0,1541317699102.0,0.0,0.0,0.0,0.06258820349447926,7.0,14.0,0.9333932770430339
8241.0,1379468897.0,1541317698740.0,1541317699110.0,0.0,0.0,0.0,0.03185889600130776,2.0,0.0,0.9512790767302626
8242.0,937148768.0,1541317698590.0,1541317699637.0,0.0,0.0,1.0,0.25483070408624,4.0,2.0,0.8784973841052756
8243.0,988033988.0,1541317699030.0,1541317698815.0,1.0,0.0,2.0,0.0,1.0,8.0,0.7945390929831566
8244.0,628545416.0,1541317699195.0,1541317698757.0,1.0,0.0,13.0,0.0,6.0,4.0,0.9116862113631794
8245.0,2909922394.0,1541317697655.0,1541317698713.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0
8246.0,2015669886.0,1541317699041.0,1541317699130.0,0.0,0.0,2.0,0.0,2.0,2.0,0.8028059905863559
8247.0,560686259.0,1541317698718.0,1541317699098.0,0.0,0.0,4.0,0.7554310395578372,1.0,3.0,0.9998537850626534
8248.0,3828608038.0,1541317697984.0,1541317699044.0,1.0,0.0,6.0,0.04171391073425032,1.0,1.0,0.904357628835232
8249.0,1853079086.0,1541317698555.0,1541317698280.0,0.0,0.0,7.0,0.5954614546258821,2.0,14.0,0.6804077329545577
