task_id,start_time,end_time,music,num_interruptions,workspace_volume,num_meetings,num_breaks,progress
534.0,1541290911624.0,1541290912469.0,0.0,9.0,1.0,7.0,2.0,0.03850867810291225
535.0,1541290911914.0,1541290912428.0,1.0,2.0,0.5920981232609163,9.0,9.0,0.2009392051241296
536.0,1541290912212.0,1541290912826.0,0.0,5.0,0.5870590065556657,6.0,9.0,0.2035934549357519
537.0,1541290911724.0,1541290912715.0,1.0,7.0,0.5293190685129796,3.0,5.0,0.4820635181865608
538.0,1541290911641.0,1541290912312.0,1.0,5.0,0.47575591565241876,7.0,2.0,0.2862873133901911
539.0,1541290912676.0,1541290913676.0,0.0,8.0,1.0,6.0,10.0,0.2948766534455751
540.0,1541290912155.0,1541290912558.0,1.0,8.0,0.17754916816924582,7.0,16.0,0.16684288828771943
541.0,1541290912069.0,1541290912566.0,0.0,8.0,0.35831977891509714,5.0,2.0,0.2840077938815445
542.0,1541290912034.0,1541290912902.0,1.0,10.0,0.24952595143661177,7.0,3.0,0.2779136025461315
543.0,1541290912324.0,1541290912865.0,1.0,8.0,0.8819398232540656,2.0,3.0,0.012724504814215692
544.0,1541290912160.0,1541290912953.0,0.0,5.0,0.8683331222951913,5.0,1.0,0.5455780167147387
545.0,1541290911624.0,1541290912110.0,1.0,8.0,0.4344377941692859,3.0,5.0,0.4200918818033757
546.0,1541290912278.0,1541290912515.0,1.0,3.0,0.24683634731597076,8.0,2.0,0.11399636864446423
547.0,1541290911521.0,1541290912586.0,1.0,1.0,0.0,9.0,1.0,0.5874870307498423
548.0,1541290911765.0,1541290912199.0,0.0,5.0,1.0,9.0,2.0,0.30585627598546333
549.0,1541290912251.0,1541290912990.0,1.0,7.0,0.6495255341107057,9.0,9.0,0.25714174995884
550.0,1541290911381.0,1541290912482.0,1.0,5.0,0.0,4.0,0.0,0.03391890611202886
551.0,1541290911767.0,1541290911587.0,0.0,9.0,0.6824840708942032,5.0,0.0,0.10203195547196148
552.0,1541290912657.0,1541290913464.0,1.0,5.0,0.8922195628660726,10.0,1.0,0.4769900991120794
553.0,1541290912401.0,1541290913405.0,1.0,8.0,0.8093912075046598,5.0,1.0,0.2931424038663993
554.0,1541290912086.0,1541290912667.0,1.0,11.0,0.0,8.0,3.0,0.43890692980779367
555.0,1541290911987.0,1541290912489.0,1.0,4.0,0.8514823294823823,10.0,11.0,0.09667671101650482
556.0,1541290911321.0,1541290911651.0,1.0,10.0,0.5414456969578054,2.0,3.0,0.32000178785442746
557.0,1541290912627.0,1541290912872.0,0.0,7.0,0.8301868172293888,1.0,4.0,0.2704503864622444
558.0,1541290912817.0,1541290913098.0,1.0,7.0,0.6309977386570467,10.0,3.0,0.11828369749050847
559.0,1541290912330.0,1541290912484.0,0.0,5.0,1.0,9.0,1.0,0.14744460882752689
560.0,1541290912339.0,1541290912428.0,0.0,9.0,0.6151507338749268,6.0,5.0,0.1564344513767145
561.0,1541290912576.0,1541290912712.0,1.0,6.0,0.6806864087121383,14.0,2.0,0.07477782275355174
562.0,1541290912030.0,1541290912647.0,1.0,4.0,0.32102965587236054,10.0,2.0,0.5306031421802528
563.0,1541290911509.0,1541290911181.0,1.0,2.0,1.0,1.0,7.0,0.010287525981085427
564.0,1541290912119.0,1541290912741.0,1.0,10.0,0.3626316635362655,7.0,1.0,0.14492995384814356
565.0,1541290911379.0,1541290911677.0,1.0,3.0,0.5866247915550299,5.0,0.0,0.10506954407153613
566.0,1541290911742.0,1541290911626.0,1.0,5.0,0.0,7.0,1.0,0.5257796768437297
567.0,1541290911819.0,1541290912602.0,0.0,7.0,0.984380379357534,7.0,7.0,0.11147397308775739
568.0,1541290911962.0,1541290912737.0,0.0,10.0,0.4025176016627501,9.0,3.0,0.09652482781850247
569.0,1541290912799.0,1541290913433.0,0.0,9.0,1.0,3.0,3.0,0.4035550768763817
570.0,1541290912027.0,1541290912249.0,1.0,9.0,0.5744444225159039,11.0,2.0,0.2340902672214192
571.0,1541290912000.0,1541290912344.0,1.0,5.0,0.7945760659052648,9.0,2.0,0.4007761662674557
572.0,1541290912313.0,1541290912930.0,1.0,4.0,0.4271437971900528,7.0,2.0,0.012964630538026212
573.0,1541290911509.0,1541290912465.0,1.0,9.0,0.31891558774647255,7.0,3.0,0.0017466014898932514
574.0,1541290912131.0,1541290912885.0,0.0,9.0,0.6115775081097842,6.0,3.0,0.21606512489519025
575.0,1541290911824.0,1541290911998.0,1.0,10.0,0.23829767586197176,1.0,9.0,0.10634662728559174
576.0,1541290911594.0,1541290911908.0,1.0,3.0,0.646085374157368,8.0,2.0,0.5351436166900736
577.0,1541290912392.0,1541290912963.0,0.0,7.0,1.0,10.0,4.0,0.2843905361066019
578.0,1541290912269.0,1541290912693.0,0.0,6.0,0.07322506837536613,2.0,2.0,0.18264655234956742
579.0,1541290911768.0,1541290911850.0,1.0,4.0,1.0,4.0,2.0,0.04836237331939064
580.0,1541290911983.0,1541290912135.0,1.0,6.0,0.45415201084958473,2.0,0.0,0.1741160951579096
581.0,1541290912025.0,1541290912648.0,1.0,4.0,0.884190947791138,2.0,2.0,0.054473173799726576
582.0,1541290912095.0,1541290912347.0,1.0,15.0,0.8131010196453021,11.0,2.0,0.08216223343299417
583.0,1541290911711.0,1541290912378.0,1.0,2.0,1.0,6.0,5.0,0.23404384713353166
584.0,1541290912459.0,1541290913246.0,0.0,5.0,1.0,5.0,2.0,0.4447699929745156
585.0,1541290912537.0,1541290912574.0,1.0,6.0,1.0,7.0,4.0,0.16512923509496066
586.0,1541290911671.0,1541290911774.0,1.0,4.0,0.37594079337010533,8.0,5.0,0.12567453028481607
587.0,1541290911742.0,1541290912570.0,1.0,7.0,1.0,8.0,6.0,0.3615967518618942
588.0,1541290912058.0,1541290913426.0,1.0,10.0,1.0,1.0,2.0,0.16733709218056386
589.0,1541290912213.0,1541290912060.0,1.0,10.0,0.738161006212762,6.0,0.0,0.07647530181436196
590.0,1541290911744.0,1541290912259.0,1.0,7.0,0.3447364306658071,9.0,2.0,0.050775605020131676
591.0,1541290911451.0,1541290912608.0,1.0,5.0,1.0,4.0,7.0,0.5317976398913095
592.0,1541290911862.0,1541290913082.0,1.0,10.0,0.4963659583644625,7.0,5.0,0.23362400659634008
593.0,1541290911998.0,1541290911898.0,0.0,5.0,1.0,0.0,5.0,0.130480304092506
594.0,1541290912004.0,1541290912836.0,1.0,0.0,1.0,5.0,5.0,0.19585188432179662
595.0,1541290912010.0,1541290911917.0,1.0,1.0,0.8461386580890873,8.0,2.0,0.23888779837874047
596.0,1541290912559.0,1541290912862.0,0.0,10.0,0.43513465087426034,8.0,3.0,0.5107204210864729
597.0,1541290911836.0,1541290913197.0,0.0,1.0,1.0,1.0,6.0,0.09913755477800573
598.0,1541290911919.0,1541290912452.0,0.0,7.0,1.0,6.0,1.0,0.4212373850319917
599.0,1541290911762.0,1541290912260.0,0.0,5.0,0.0,5.0,8.0,0.13819876792898114
600.0,1541290912276.0,1541290912649.0,1.0,11.0,0.8605819560829442,3.0,10.0,0.028883400320500963
601.0,1541290912193.0,1541290913003.0,0.0,9.0,1.0,4.0,2.0,0.3847749191541281
602.0,1541290911532.0,1541290911665.0,1.0,7.0,0.5269122879378031,3.0,2.0,0.053512255224712785
603.0,1541290912666.0,1541290912881.0,0.0,5.0,1.0,6.0,4.0,0.3284162140301561
604.0,1541290912027.0,1541290912233.0,1.0,6.0,0.262328696236765,8.0,3.0,0.3075744564720087
605.0,1541290911531.0,1541290911739.0,0.0,7.0,0.2574573667298446,9.0,9.0,0.485038559936157
606.0,1541290911866.0,1541290913018.0,0.0,3.0,0.30626577774614544,0.0,0.0,0.47533412164347744
607.0,1541290912463.0,1541290912625.0,1.0,6.0,0.6235877343354442,5.0,2.0,0.5764828061429119
608.0,1541290911622.0,1541290911240.0,1.0,0.0,0.6197344336635914,5.0,3.0,0.38758242816978894
609.0,1541290911676.0,1541290911657.0,1.0,11.0,1.0,11.0,0.0,0.08610980988400713
610.0,1541290911557.0,1541290911789.0,0.0,9.0,1.0,4.0,1.0,0.12627515098648406
611.0,1541290912065.0,1541290913123.0,1.0,6.0,0.6231119794717994,8.0,1.0,0.6952585572008261
612.0,1541290912156.0,1541290912946.0,1.0,3.0,0.5478014105848501,8.0,3.0,0.02797826256247693
613.0,1541290912232.0,1541290912849.0,1.0,12.0,0.3499542914255076,8.0,13.0,0.15152221631559976
614.0,1541290912133.0,1541290912199.0,1.0,3.0,1.0,2.0,6.0,0.4893298577544942
615.0,1541290911923.0,1541290912922.0,1.0,10.0,0.41665722148674156,5.0,1.0,0.4934752603035717
616.0,1541290912712.0,1541290913533.0,0.0,9.0,0.7146506449419212,7.0,2.0,0.37974660046945447
617.0,1541290912109.0,1541290912658.0,1.0,12.0,0.12091657517613486,10.0,0.0,0.13676194293116553
618.0,1541290912488.0,1541290913066.0,1.0,7.0,1.0,3.0,0.0,0.21047217182105285
619.0,1541290912169.0,1541290912383.0,1.0,8.0,0.0,1.0,5.0,0.05310511701260168
620.0,1541290912379.0,1541290913436.0,0.0,2.0,1.0,4.0,2.0,0.16842566518650315
621.0,1541290912500.0,1541290913500.0,0.0,9.0,0.32114347748884436,3.0,1.0,0.08824880366231741
622.0,1541290912904.0,1541290913828.0,1.0,7.0,0.8764576125994299,8.0,2.0,0.32477157063936435
623.0,1541290912134.0,1541290912286.0,1.0,6.0,0.507529609190541,8.0,7.0,0.046500003092426245
624.0,1541290912262.0,1541290912884.0,1.0,6.0,0.5780463351951882,9.0,1.0,0.3680596024603404
625.0,1541290912141.0,1541290913067.0,0.0,8.0,0.42050438956850694,4.0,2.0,0.22147315936780687
626.0,1541290912481.0,1541290912163.0,1.0,7.0,0.3987676775322747,6.0,2.0,0.4885212846766929
627.0,1541290912459.0,1541290912924.0,1.0,6.0,0.6162720051640526,11.0,11.0,0.5452181119847377
628.0,1541290911671.0,1541290912053.0,1.0,5.0,0.7142292042164079,8.0,4.0,0.3954029276476199
629.0,1541290912064.0,1541290912561.0,0.0,8.0,0.8019882866629688,12.0,5.0,0.07597450295046082
630.0,1541290911642.0,1541290912290.0,0.0,7.0,0.2814410006134551,8.0,4.0,0.11240261596725148
631.0,1541290911852.0,1541290912114.0,0.0,9.0,0.48401778988900834,7.0,0.0,0.1902256807221877
632.0,1541290911995.0,1541290912591.0,1.0,8.0,0.7875483035494748,4.0,0.0,0.035929885696205005
633.0,1541290912367.0,1541290913105.0,1.0,4.0,1.0,6.0,5.0,0.5317222289682453
634.0,1541290912090.0,1541290912397.0,1.0,8.0,0.9798933412185356,8.0,0.0,0.054446727415246476
635.0,1541290911581.0,1541290911601.0,0.0,8.0,1.0,2.0,2.0,0.11171412829811286
636.0,1541290912012.0,1541290912728.0,1.0,7.0,0.10692291883815197,11.0,0.0,0.4559150370485246
637.0,1541290912211.0,1541290913004.0,1.0,5.0,0.8516775170926564,6.0,3.0,0.10287200531648648
638.0,1541290912304.0,1541290912498.0,0.0,10.0,0.6529727222626066,10.0,2.0,0.058198448802418645
639.0,1541290912122.0,1541290912547.0,0.0,1.0,0.6627181752991127,11.0,1.0,0.0643815730825936
640.0,1541290911915.0,1541290912807.0,1.0,8.0,0.8589190747523587,0.0,4.0,0.45961425259250427
641.0,1541290912283.0,1541290912555.0,1.0,5.0,0.8362880560027901,4.0,0.0,0.49742267440527677
642.0,1541290912210.0,1541290912436.0,0.0,9.0,0.36716836823494986,2.0,0.0,0.43086089479557294
643.0,1541290911998.0,1541290913009.0,0.0,10.0,1.0,7.0,8.0,0.009781224243909814
644.0,1541290911780.0,1541290912497.0,1.0,3.0,0.847811167546755,6.0,7.0,0.15717323624230717
645.0,1541290911636.0,1541290912596.0,1.0,7.0,1.0,10.0,1.0,0.48941040235327743
646.0,1541290910899.0,1541290911524.0,1.0,4.0,0.8851183231938707,1.0,3.0,0.5410719074776964
647.0,1541290912308.0,1541290912566.0,0.0,1.0,0.8554292317415182,14.0,3.0,0.6648640676124014
648.0,1541290912308.0,1541290912445.0,1.0,5.0,0.3956150681828938,8.0,2.0,0.19140679931759502
649.0,1541290911926.0,1541290912325.0,1.0,5.0,1.0,5.0,3.0,0.3964259058394795
650.0,1541290912085.0,1541290912675.0,0.0,1.0,0.29191709651181846,13.0,1.0,0.196353638574123
651.0,1541290912021.0,1541290912298.0,1.0,10.0,0.7558346944153712,7.0,0.0,0.3548940271027749
652.0,1541290911870.0,1541290912656.0,0.0,10.0,1.0,6.0,1.0,0.15659745797868635
653.0,1541290912004.0,1541290912616.0,1.0,8.0,1.0,8.0,7.0,0.5122004910626223
654.0,1541290911482.0,1541290911629.0,0.0,4.0,0.14003787813530266,7.0,0.0,0.016266740214647857
655.0,1541290911925.0,1541290912729.0,0.0,4.0,0.7690625817300863,6.0,3.0,0.24941405431528102
656.0,1541290912877.0,1541290912609.0,1.0,8.0,0.7097211147318641,3.0,4.0,0.20580895503626523
657.0,1541290911922.0,1541290911972.0,1.0,8.0,1.0,5.0,6.0,0.36604112682877177
658.0,1541290912323.0,1541290912452.0,0.0,6.0,0.6372646538228317,5.0,3.0,0.13949446138478244
659.0,1541290911414.0,1541290912168.0,0.0,7.0,0.05474935502255163,3.0,4.0,0.44832727926954674
660.0,1541290912085.0,1541290912645.0,0.0,5.0,0.0,9.0,3.0,0.0909659012887685
661.0,1541290912556.0,1541290913206.0,1.0,9.0,1.0,8.0,4.0,0.15601947902358432
662.0,1541290911707.0,1541290912131.0,1.0,2.0,0.653890945623624,5.0,0.0,0.2835337424797773
663.0,1541290912102.0,1541290912512.0,1.0,2.0,0.4296209780005167,5.0,1.0,0.07958903969682643
664.0,1541290912095.0,1541290912351.0,1.0,11.0,0.3872753035617583,11.0,5.0,0.16388349629379897
665.0,1541290912418.0,1541290913441.0,1.0,6.0,0.8513398477344126,10.0,2.0,0.22324394614446622
666.0,1541290911696.0,1541290911753.0,1.0,7.0,0.24551740522532278,4.0,1.0,0.2479475193788573
667.0,1541290911565.0,1541290912189.0,1.0,4.0,0.1445288800870248,4.0,3.0,0.0054371220601674985
668.0,1541290911591.0,1541290911695.0,1.0,8.0,0.10635194415736726,5.0,6.0,0.2580222515843649
669.0,1541290911470.0,1541290911509.0,0.0,11.0,1.0,7.0,5.0,0.30604426671619916
670.0,1541290912397.0,1541290912788.0,1.0,9.0,1.0,4.0,2.0,0.3572531942017274
671.0,1541290912338.0,1541290912505.0,0.0,8.0,0.8907885520928036,2.0,0.0,0.20318765938246883
672.0,1541290912954.0,1541290913485.0,1.0,10.0,0.8406314234733269,7.0,3.0,0.10657409442531447
673.0,1541290912625.0,1541290912980.0,0.0,4.0,0.08101583704396587,3.0,2.0,0.7290580764008643
674.0,1541290912253.0,1541290912570.0,0.0,12.0,1.0,8.0,5.0,0.48843462370770263
675.0,1541290911581.0,1541290911667.0,1.0,6.0,1.0,9.0,9.0,0.4818086156668476
676.0,1541290912284.0,1541290912539.0,1.0,8.0,0.6929980413470876,6.0,3.0,0.2980813496173394
677.0,1541290911571.0,1541290912324.0,1.0,5.0,0.9199676469385998,5.0,2.0,0.37337291012014917
678.0,1541290912097.0,1541290912028.0,0.0,9.0,0.0,9.0,1.0,0.19938647343302987
679.0,1541290911828.0,1541290911940.0,1.0,9.0,1.0,12.0,1.0,0.1574537502914838
680.0,1541290912175.0,1541290913276.0,0.0,9.0,0.4825649459026065,7.0,1.0,0.35123594952637355
681.0,1541290912049.0,1541290912676.0,1.0,8.0,1.0,4.0,9.0,0.2346372677499159
682.0,1541290911898.0,1541290911685.0,1.0,4.0,0.6328104501780599,1.0,0.0,0.6700670645520592
683.0,1541290912100.0,1541290912576.0,1.0,5.0,0.8161875874408415,10.0,7.0,0.31848519521629015
684.0,1541290911423.0,1541290911920.0,1.0,10.0,0.5608213041852845,6.0,2.0,0.19437179415710437
685.0,1541290912365.0,1541290912855.0,1.0,5.0,0.8855750304792038,10.0,3.0,0.12510861769254655
686.0,1541290912314.0,1541290912878.0,0.0,9.0,0.0,12.0,0.0,0.4908070359410199
687.0,1541290912299.0,1541290912861.0,0.0,7.0,0.6963235180999979,6.0,3.0,0.3577295087379854
688.0,1541290911969.0,1541290912637.0,0.0,6.0,0.2915687427756485,10.0,0.0,0.18601488590139018
689.0,1541290912177.0,1541290912590.0,1.0,12.0,0.4039126188381889,12.0,10.0,0.7247639190135444
690.0,1541290911211.0,1541290911036.0,0.0,0.0,0.4322510628203126,0.0,2.0,0.41806130602842967
691.0,1541290912177.0,1541290913417.0,1.0,9.0,0.4240761033390195,6.0,11.0,0.33755164999744813
692.0,1541290911686.0,1541290912747.0,0.0,1.0,1.0,4.0,3.0,0.2102163648764764
693.0,1541290911867.0,1541290912784.0,0.0,7.0,1.0,9.0,0.0,0.28799319786548105
694.0,1541290911312.0,1541290912082.0,1.0,3.0,0.025971588245816246,14.0,3.0,0.5840297633874751
695.0,1541290912235.0,1541290912712.0,1.0,9.0,0.7826006506165042,2.0,10.0,0.16764436540025204
696.0,1541290911618.0,1541290912431.0,1.0,10.0,1.0,3.0,1.0,0.27019644164811335
697.0,1541290911499.0,1541290911944.0,1.0,5.0,0.5133209662166629,7.0,0.0,0.40752383158507394
698.0,1541290911338.0,1541290911425.0,1.0,6.0,0.7398072966410969,6.0,2.0,0.17081311887346046
699.0,1541290911897.0,1541290912158.0,0.0,8.0,0.0,4.0,6.0,0.4320206309270277
700.0,1541290912000.0,1541290912927.0,1.0,8.0,0.7097630561533107,6.0,0.0,0.16382074262685817
701.0,1541290911377.0,1541290912235.0,1.0,3.0,0.5649472126878397,6.0,10.0,0.15714008266725815
702.0,1541290911422.0,1541290911826.0,0.0,6.0,0.4887125813624482,6.0,8.0,0.11145440992289513
703.0,1541290911779.0,1541290912419.0,1.0,10.0,0.9162866976990363,10.0,7.0,0.3917054333680328
704.0,1541290912130.0,1541290912551.0,1.0,6.0,0.035550183700253646,5.0,6.0,0.5056504937223549
705.0,1541290912943.0,1541290913272.0,1.0,1.0,0.8990230022981327,10.0,3.0,0.09226472614383892
706.0,1541290911771.0,1541290912480.0,0.0,7.0,0.26980942609904096,13.0,2.0,0.10849291930172322
707.0,1541290912393.0,1541290912553.0,0.0,9.0,0.7515761974111502,4.0,8.0,0.26885845030336253
708.0,1541290912238.0,1541290912705.0,1.0,0.0,1.0,7.0,3.0,0.30002482307012984
709.0,1541290911554.0,1541290912050.0,1.0,8.0,0.20386211399972975,7.0,4.0,0.14377406403995635
710.0,1541290912341.0,1541290913244.0,1.0,12.0,0.8035724459260961,4.0,7.0,0.10770165472536593
711.0,1541290912840.0,1541290913229.0,1.0,8.0,0.6755727757215274,9.0,7.0,0.2437097197558492
712.0,1541290911649.0,1541290912772.0,1.0,4.0,1.0,11.0,8.0,0.056404290786920996
713.0,1541290911562.0,1541290912207.0,1.0,5.0,0.7720826483228554,4.0,1.0,0.027638541164927644
714.0,1541290911840.0,1541290912170.0,0.0,13.0,0.6998776060711928,1.0,4.0,0.23222004891162726
715.0,1541290912447.0,1541290913396.0,1.0,4.0,0.6152548073387187,2.0,1.0,0.2484671635163184
716.0,1541290912056.0,1541290912516.0,1.0,6.0,0.5452748543297252,8.0,1.0,0.4574600517677876
717.0,1541290912481.0,1541290913164.0,0.0,9.0,0.5745726328044476,3.0,1.0,0.09573528199424904
718.0,1541290912497.0,1541290913220.0,1.0,13.0,0.07019516793339586,6.0,3.0,0.28009133442167233
719.0,1541290912481.0,1541290913079.0,1.0,4.0,0.7162517431330739,12.0,1.0,0.05181834020809392
720.0,1541290912546.0,1541290913376.0,1.0,8.0,1.0,7.0,1.0,0.08367933447288377
721.0,1541290911962.0,1541290912361.0,1.0,5.0,1.0,7.0,3.0,0.04488007751573331
722.0,1541290912276.0,1541290913524.0,1.0,6.0,1.0,8.0,1.0,0.1833162105015953
723.0,1541290912158.0,1541290912416.0,1.0,6.0,0.05641150213597834,7.0,7.0,0.45495550561987447
724.0,1541290911894.0,1541290913399.0,1.0,7.0,0.2467440259318397,0.0,3.0,0.057759888434010836
725.0,1541290911766.0,1541290912275.0,0.0,4.0,0.7139076720213048,11.0,1.0,0.003631822389984496
726.0,1541290911958.0,1541290912667.0,0.0,8.0,1.0,3.0,6.0,0.24620233840933012
727.0,1541290911328.0,1541290911812.0,1.0,6.0,1.0,7.0,1.0,0.14831935738683916
728.0,1541290911650.0,1541290911727.0,0.0,4.0,1.0,10.0,1.0,0.11763424424116659
729.0,1541290912105.0,1541290912191.0,1.0,6.0,0.0,12.0,3.0,0.05471175294972516
730.0,1541290910920.0,1541290911071.0,1.0,5.0,0.8884647974777092,3.0,7.0,0.39947983061903036
731.0,1541290912316.0,1541290912876.0,1.0,6.0,1.0,11.0,4.0,0.34216689648394094
732.0,1541290911422.0,1541290911238.0,0.0,5.0,0.7047664305455366,2.0,6.0,0.07050755793105709
733.0,1541290912808.0,1541290912956.0,0.0,5.0,0.8379792331002822,0.0,3.0,0.3243042125775066
734.0,1541290912615.0,1541290912496.0,0.0,5.0,0.7511358092392194,13.0,5.0,0.4669898701809354
735.0,1541290911980.0,1541290913836.0,1.0,8.0,0.39945229761128265,4.0,1.0,0.28184514374489417
736.0,1541290912498.0,1541290913205.0,1.0,7.0,0.6773001744581967,6.0,9.0,0.17991292672478568
737.0,1541290912020.0,1541290912626.0,1.0,7.0,0.19583892584400953,7.0,0.0,0.11522455069366205
738.0,1541290911467.0,1541290911503.0,1.0,5.0,0.5512240533696101,7.0,7.0,0.1258617781229058
739.0,1541290912132.0,1541290912262.0,0.0,2.0,0.8212479541731301,6.0,2.0,0.3730319973682732
740.0,1541290912264.0,1541290912497.0,1.0,7.0,0.5137547181696416,4.0,1.0,0.2251483835617361
741.0,1541290912402.0,1541290912778.0,0.0,7.0,0.29191868839110297,7.0,6.0,0.09864065815078603
742.0,1541290911160.0,1541290911986.0,1.0,8.0,1.0,9.0,2.0,0.011390185210401638
743.0,1541290911903.0,1541290912722.0,1.0,9.0,0.5904596224541937,5.0,2.0,0.3209527149235969
744.0,1541290912481.0,1541290912118.0,0.0,0.0,1.0,5.0,3.0,0.16825034143572826
745.0,1541290911888.0,1541290911933.0,0.0,7.0,1.0,4.0,0.0,0.17225033497623493
746.0,1541290911054.0,1541290911520.0,0.0,9.0,0.4138124828942835,7.0,2.0,0.651690450820556
747.0,1541290912039.0,1541290911949.0,0.0,7.0,0.33309652793588357,9.0,6.0,0.3235532752762553
748.0,1541290912551.0,1541290913237.0,1.0,10.0,0.7045221542284067,8.0,3.0,0.2574057418826759
749.0,1541290912140.0,1541290912735.0,1.0,8.0,0.3069957781359886,10.0,5.0,0.13905499160356652
750.0,1541290911629.0,1541290911692.0,1.0,8.0,1.0,5.0,2.0,0.13916296448054905
751.0,1541290911942.0,1541290911871.0,1.0,11.0,0.28062806973363585,8.0,2.0,0.1464159740217333
752.0,1541290911305.0,1541290911859.0,0.0,12.0,1.0,10.0,3.0,0.1968212284907006
753.0,1541290911768.0,1541290911898.0,1.0,11.0,0.0,5.0,4.0,0.07636063825683242
754.0,1541290911462.0,1541290912392.0,0.0,5.0,0.850169948644784,10.0,6.0,0.10562990480360902
755.0,1541290911836.0,1541290912013.0,0.0,4.0,1.0,10.0,4.0,0.4472872464453456
756.0,1541290911799.0,1541290912514.0,0.0,11.0,0.5589719668310675,0.0,0.0,0.07070115307641847
757.0,1541290911885.0,1541290913657.0,1.0,8.0,0.329995976052101,9.0,6.0,0.3904920422969284
758.0,1541290912206.0,1541290912415.0,1.0,8.0,1.0,7.0,4.0,0.2017741490579148
759.0,1541290911912.0,1541290912720.0,0.0,9.0,0.6364343223202084,6.0,8.0,0.025379264251337352
760.0,1541290912595.0,1541290912535.0,1.0,7.0,1.0,3.0,2.0,0.5750256316432627
761.0,1541290912225.0,1541290912539.0,0.0,8.0,0.0,7.0,1.0,0.3674488815838065
762.0,1541290912112.0,1541290912588.0,1.0,8.0,0.7037728754530078,2.0,7.0,0.2650734554871196
763.0,1541290911831.0,1541290912751.0,1.0,5.0,0.3448102635201207,8.0,2.0,0.4792721052246126
764.0,1541290912183.0,1541290912999.0,1.0,4.0,0.9503692315101614,8.0,2.0,0.5375047027276614
765.0,1541290912644.0,1541290914010.0,1.0,10.0,1.0,4.0,0.0,0.45876566062115265
766.0,1541290911767.0,1541290913196.0,1.0,9.0,0.3375358269379201,9.0,5.0,0.10067555414371995
767.0,1541290912083.0,1541290913128.0,1.0,10.0,0.7443199512312585,4.0,1.0,0.3065705678501437
768.0,1541290911559.0,1541290912969.0,1.0,4.0,0.7533783702024704,9.0,9.0,0.4313078962449724
769.0,1541290912331.0,1541290913039.0,0.0,4.0,0.5983972582196583,13.0,4.0,0.16872766289273305
770.0,1541290912079.0,1541290913024.0,0.0,11.0,0.2906128549827199,5.0,7.0,0.24620544808286826
771.0,1541290912384.0,1541290912572.0,0.0,9.0,0.9641521621279665,7.0,1.0,0.001818235608748886
772.0,1541290912103.0,1541290912539.0,1.0,6.0,0.0,9.0,1.0,0.2531478120360534
773.0,1541290911533.0,1541290911600.0,1.0,4.0,0.5175194407734959,10.0,0.0,0.17381205364483138
774.0,1541290912746.0,1541290912407.0,1.0,5.0,0.2796690577364497,2.0,1.0,0.2667036922916485
775.0,1541290912295.0,1541290911973.0,1.0,6.0,0.0,4.0,5.0,0.14015305586117438
776.0,1541290912114.0,1541290912939.0,1.0,10.0,0.9404596939501848,15.0,2.0,0.08594790281233089
777.0,1541290911766.0,1541290912397.0,0.0,3.0,0.7586037953845011,9.0,2.0,0.01870164216959927
778.0,1541290911925.0,1541290912477.0,0.0,14.0,0.8809674176700871,5.0,7.0,0.11979179918120997
779.0,1541290912499.0,1541290913075.0,0.0,6.0,1.0,8.0,6.0,0.1917599104035432
780.0,1541290912013.0,1541290912705.0,1.0,8.0,0.24023834294756424,3.0,4.0,0.4915004606125328
781.0,1541290911229.0,1541290911131.0,1.0,6.0,0.6609110693489376,8.0,4.0,0.14605059961413533
782.0,1541290912063.0,1541290912623.0,1.0,10.0,0.8022827801291772,6.0,2.0,0.17741712745284818
783.0,1541290912163.0,1541290913436.0,1.0,1.0,1.0,5.0,1.0,0.14108188344879474
784.0,1541290912412.0,1541290913089.0,0.0,6.0,0.24510191298167583,7.0,3.0,0.27305847688009366
785.0,1541290912559.0,1541290913207.0,0.0,8.0,0.9895951551919762,6.0,3.0,0.1705792190008965
786.0,1541290911758.0,1541290912445.0,0.0,3.0,0.0,6.0,8.0,0.024229769141554558
787.0,1541290911675.0,1541290912298.0,0.0,4.0,0.5338282713341416,6.0,8.0,0.3932949938701038
788.0,1541290911547.0,1541290912054.0,1.0,2.0,1.0,0.0,5.0,0.19174381586752393
789.0,1541290911823.0,1541290912091.0,1.0,12.0,1.0,6.0,0.0,0.21216407197214654
790.0,1541290912002.0,1541290913268.0,1.0,7.0,0.8213073267473774,9.0,8.0,0.003111983202700064
791.0,1541290912291.0,1541290912831.0,0.0,10.0,0.3395879563851587,6.0,1.0,0.3474877700485721
792.0,1541290912012.0,1541290913399.0,1.0,6.0,0.34204344310508217,6.0,5.0,0.047076764898244056
793.0,1541290912029.0,1541290913008.0,1.0,12.0,0.6504439821670666,6.0,0.0,0.08673220512780577
794.0,1541290912306.0,1541290913059.0,1.0,7.0,0.8641608465030393,12.0,9.0,0.5093879653471016
795.0,1541290912391.0,1541290912677.0,1.0,3.0,0.7910047496624316,3.0,4.0,0.4274397397159427
796.0,1541290911259.0,1541290912113.0,1.0,5.0,1.0,12.0,1.0,0.22547015455034355
797.0,1541290911281.0,1541290912450.0,1.0,2.0,0.7728058020820725,7.0,2.0,0.15629533428046533
798.0,1541290912591.0,1541290913418.0,0.0,9.0,0.7983627475344676,12.0,9.0,0.4725483193988833
799.0,1541290912495.0,1541290912502.0,1.0,7.0,0.5170922902375512,5.0,3.0,0.5950683184965389
